"Regionskode";"Region";"Prøvetagningsdato";"Køn";"Bekræftede tilfælde i alt";"Døde";"Indlæggelser";"Kummuleret antal døde";"Kummuleret antal bekræftede tilfælde";"Kummuleret antal indlæggelser";"Timestamp"
1084;Hovedstaden;2023-11-01;F;24;0;9;8957;3403026;64584;2024-05-28T10:06:18.790
1082;Midtjylland;2023-11-01;F;10;1;3;8958;3403036;64587;2024-05-28T10:06:18.790
1081;Nordjylland;2023-11-01;F;4;0;3;8958;3403040;64590;2024-05-28T10:06:18.790
1085;Sjælland;2023-11-01;F;14;0;4;8958;3403054;64594;2024-05-28T10:06:18.790
1083;Syddanmark;2023-11-01;F;12;1;4;8959;3403066;64598;2024-05-28T10:06:18.790
1084;Hovedstaden;2023-11-01;M;25;1;15;8960;3403091;64613;2024-05-28T10:06:18.790
1082;Midtjylland;2023-11-01;M;10;2;7;8962;3403101;64620;2024-05-28T10:06:18.790
1081;Nordjylland;2023-11-01;M;4;0;4;8962;3403105;64624;2024-05-28T10:06:18.790
1085;Sjælland;2023-11-01;M;9;1;3;8963;3403114;64627;2024-05-28T10:06:18.790
1083;Syddanmark;2023-11-01;M;9;0;7;8963;3403123;64634;2024-05-28T10:06:18.790
1084;Hovedstaden;2023-11-02;F;41;2;12;8965;3403164;64646;2024-05-28T10:06:18.790
1082;Midtjylland;2023-11-02;F;16;2;7;8967;3403180;64653;2024-05-28T10:06:18.790
1081;Nordjylland;2023-11-02;F;9;1;7;8968;3403189;64660;2024-05-28T10:06:18.790
1085;Sjælland;2023-11-02;F;19;1;5;8969;3403208;64665;2024-05-28T10:06:18.790
1083;Syddanmark;2023-11-02;F;21;0;9;8969;3403229;64674;2024-05-28T10:06:18.790
1084;Hovedstaden;2023-11-02;M;23;2;15;8971;3403252;64689;2024-05-28T10:06:18.790
1082;Midtjylland;2023-11-02;M;8;0;4;8971;3403260;64693;2024-05-28T10:06:18.790
1081;Nordjylland;2023-11-02;M;9;0;8;8971;3403269;64701;2024-05-28T10:06:18.790
1085;Sjælland;2023-11-02;M;12;1;3;8972;3403281;64704;2024-05-28T10:06:18.790
1083;Syddanmark;2023-11-02;M;13;0;3;8972;3403294;64707;2024-05-28T10:06:18.790
1084;Hovedstaden;2023-11-03;F;33;0;14;8972;3403327;64721;2024-05-28T10:06:18.790
1082;Midtjylland;2023-11-03;F;9;0;5;8972;3403336;64726;2024-05-28T10:06:18.790
1081;Nordjylland;2023-11-03;F;5;0;4;8972;3403341;64730;2024-05-28T10:06:18.790
1085;Sjælland;2023-11-03;F;15;0;8;8972;3403356;64738;2024-05-28T10:06:18.790
1083;Syddanmark;2023-11-03;F;17;2;6;8974;3403373;64744;2024-05-28T10:06:18.790
1084;Hovedstaden;2023-11-03;M;33;1;10;8975;3403406;64754;2024-05-28T10:06:18.790
1082;Midtjylland;2023-11-03;M;4;0;3;8975;3403410;64757;2024-05-28T10:06:18.790
1081;Nordjylland;2023-11-03;M;9;0;5;8975;3403419;64762;2024-05-28T10:06:18.790
1085;Sjælland;2023-11-03;M;11;0;4;8975;3403430;64766;2024-05-28T10:06:18.790
1083;Syddanmark;2023-11-03;M;13;0;7;8975;3403443;64773;2024-05-28T10:06:18.790
1084;Hovedstaden;2023-11-04;F;10;0;8;8975;3403453;64781;2024-05-28T10:06:18.790
1082;Midtjylland;2023-11-04;F;6;0;4;8975;3403459;64785;2024-05-28T10:06:18.790
1081;Nordjylland;2023-11-04;F;11;1;10;8976;3403470;64795;2024-05-28T10:06:18.790
1085;Sjælland;2023-11-04;F;6;1;5;8977;3403476;64800;2024-05-28T10:06:18.790
1083;Syddanmark;2023-11-04;F;7;1;5;8978;3403483;64805;2024-05-28T10:06:18.790
1084;Hovedstaden;2023-11-04;M;8;1;5;8979;3403491;64810;2024-05-28T10:06:18.790
1082;Midtjylland;2023-11-04;M;8;0;7;8979;3403499;64817;2024-05-28T10:06:18.790
1081;Nordjylland;2023-11-04;M;3;0;1;8979;3403502;64818;2024-05-28T10:06:18.790
1085;Sjælland;2023-11-04;M;5;0;5;8979;3403507;64823;2024-05-28T10:06:18.790
1083;Syddanmark;2023-11-04;M;11;1;8;8980;3403518;64831;2024-05-28T10:06:18.790
1084;Hovedstaden;2023-11-05;F;11;1;9;8981;3403529;64840;2024-05-28T10:06:18.790
1082;Midtjylland;2023-11-05;F;8;1;6;8982;3403537;64846;2024-05-28T10:06:18.790
1081;Nordjylland;2023-11-05;F;5;0;3;8982;3403542;64849;2024-05-28T10:06:18.790
1085;Sjælland;2023-11-05;F;5;0;4;8982;3403547;64853;2024-05-28T10:06:18.790
1083;Syddanmark;2023-11-05;F;12;1;6;8983;3403559;64859;2024-05-28T10:06:18.790
1084;Hovedstaden;2023-11-05;M;21;2;15;8985;3403580;64874;2024-05-28T10:06:18.790
1082;Midtjylland;2023-11-05;M;6;0;2;8985;3403586;64876;2024-05-28T10:06:18.790
1081;Nordjylland;2023-11-05;M;3;0;3;8985;3403589;64879;2024-05-28T10:06:18.790
1085;Sjælland;2023-11-05;M;5;0;5;8985;3403594;64884;2024-05-28T10:06:18.790
1083;Syddanmark;2023-11-05;M;7;2;6;8987;3403601;64890;2024-05-28T10:06:18.790
1084;Hovedstaden;2023-11-06;F;48;1;12;8988;3403649;64902;2024-05-28T10:06:18.790
1082;Midtjylland;2023-11-06;F;15;1;6;8989;3403664;64908;2024-05-28T10:06:18.790
1081;Nordjylland;2023-11-06;F;3;0;1;8989;3403667;64909;2024-05-28T10:06:18.790
1085;Sjælland;2023-11-06;F;11;1;4;8990;3403678;64913;2024-05-28T10:06:18.790
1083;Syddanmark;2023-11-06;F;21;1;9;8991;3403699;64922;2024-05-28T10:06:18.790
1084;Hovedstaden;2023-11-06;M;47;0;14;8991;3403746;64936;2024-05-28T10:06:18.790
1082;Midtjylland;2023-11-06;M;16;1;9;8992;3403762;64945;2024-05-28T10:06:18.790
1081;Nordjylland;2023-11-06;M;5;0;4;8992;3403767;64949;2024-05-28T10:06:18.790
1085;Sjælland;2023-11-06;M;20;1;9;8993;3403787;64958;2024-05-28T10:06:18.790
1083;Syddanmark;2023-11-06;M;15;2;9;8995;3403802;64967;2024-05-28T10:06:18.790
1084;Hovedstaden;2023-11-07;F;41;1;15;8996;3403843;64982;2024-05-28T10:06:18.790
1082;Midtjylland;2023-11-07;F;16;1;7;8997;3403859;64989;2024-05-28T10:06:18.790
1081;Nordjylland;2023-11-07;F;10;0;7;8997;3403869;64996;2024-05-28T10:06:18.790
1085;Sjælland;2023-11-07;F;14;0;4;8997;3403883;65000;2024-05-28T10:06:18.790
1083;Syddanmark;2023-11-07;F;18;1;8;8998;3403901;65008;2024-05-28T10:06:18.790
1084;Hovedstaden;2023-11-07;M;37;2;12;9000;3403938;65020;2024-05-28T10:06:18.790
1082;Midtjylland;2023-11-07;M;9;0;3;9000;3403947;65023;2024-05-28T10:06:18.790
1081;Nordjylland;2023-11-07;M;3;0;3;9000;3403950;65026;2024-05-28T10:06:18.790
1085;Sjælland;2023-11-07;M;19;1;5;9001;3403969;65031;2024-05-28T10:06:18.790
1083;Syddanmark;2023-11-07;M;14;1;8;9002;3403983;65039;2024-05-28T10:06:18.790
1084;Hovedstaden;2023-11-08;F;38;0;8;9002;3404021;65047;2024-05-28T10:06:18.790
1082;Midtjylland;2023-11-08;F;9;1;4;9003;3404030;65051;2024-05-28T10:06:18.790
1081;Nordjylland;2023-11-08;F;8;0;6;9003;3404038;65057;2024-05-28T10:06:18.790
1085;Sjælland;2023-11-08;F;19;0;7;9003;3404057;65064;2024-05-28T10:06:18.790
1083;Syddanmark;2023-11-08;F;17;0;6;9003;3404074;65070;2024-05-28T10:06:18.790
1084;Hovedstaden;2023-11-08;M;31;3;12;9006;3404105;65082;2024-05-28T10:06:18.790
1082;Midtjylland;2023-11-08;M;5;0;5;9006;3404110;65087;2024-05-28T10:06:18.790
1081;Nordjylland;2023-11-08;M;9;1;5;9007;3404119;65092;2024-05-28T10:06:18.790
1085;Sjælland;2023-11-08;M;10;0;4;9007;3404129;65096;2024-05-28T10:06:18.790
1083;Syddanmark;2023-11-08;M;18;1;6;9008;3404147;65102;2024-05-28T10:06:18.790
1084;Hovedstaden;2023-11-09;F;34;1;9;9009;3404181;65111;2024-05-28T10:06:18.790
1082;Midtjylland;2023-11-09;F;12;0;4;9009;3404193;65115;2024-05-28T10:06:18.790
1081;Nordjylland;2023-11-09;F;4;0;0;9009;3404197;65115;2024-05-28T10:06:18.790
1085;Sjælland;2023-11-09;F;10;1;4;9010;3404207;65119;2024-05-28T10:06:18.790
1083;Syddanmark;2023-11-09;F;23;0;4;9010;3404230;65123;2024-05-28T10:06:18.790
1084;Hovedstaden;2023-11-09;M;38;3;14;9013;3404268;65137;2024-05-28T10:06:18.790
1082;Midtjylland;2023-11-09;M;13;2;6;9015;3404281;65143;2024-05-28T10:06:18.790
1081;Nordjylland;2023-11-09;M;9;0;4;9015;3404290;65147;2024-05-28T10:06:18.790
1085;Sjælland;2023-11-09;M;20;2;6;9017;3404310;65153;2024-05-28T10:06:18.790
1083;Syddanmark;2023-11-09;M;17;1;7;9018;3404327;65160;2024-05-28T10:06:18.790
1084;Hovedstaden;2023-11-10;F;34;1;5;9019;3404361;65165;2024-05-28T10:06:18.790
1082;Midtjylland;2023-11-10;F;8;0;1;9019;3404369;65166;2024-05-28T10:06:18.790
1081;Nordjylland;2023-11-10;F;10;0;6;9019;3404379;65172;2024-05-28T10:06:18.790
1085;Sjælland;2023-11-10;F;13;1;3;9020;3404392;65175;2024-05-28T10:06:18.790
1083;Syddanmark;2023-11-10;F;26;1;10;9021;3404418;65185;2024-05-28T10:06:18.790
1084;Hovedstaden;2023-11-10;M;33;2;13;9023;3404451;65198;2024-05-28T10:06:18.790
1082;Midtjylland;2023-11-10;M;12;0;7;9023;3404463;65205;2024-05-28T10:06:18.790
1081;Nordjylland;2023-11-10;M;5;0;2;9023;3404468;65207;2024-05-28T10:06:18.790
1085;Sjælland;2023-11-10;M;12;1;7;9024;3404480;65214;2024-05-28T10:06:18.790
1083;Syddanmark;2023-11-10;M;20;1;9;9025;3404500;65223;2024-05-28T10:06:18.790
1084;Hovedstaden;2023-11-11;F;15;1;11;9026;3404515;65234;2024-05-28T10:06:18.790
1082;Midtjylland;2023-11-11;F;6;1;4;9027;3404521;65238;2024-05-28T10:06:18.790
1081;Nordjylland;2023-11-11;F;9;1;6;9028;3404530;65244;2024-05-28T10:06:18.790
1085;Sjælland;2023-11-11;F;3;0;2;9028;3404533;65246;2024-05-28T10:06:18.790
1083;Syddanmark;2023-11-11;F;10;0;5;9028;3404543;65251;2024-05-28T10:06:18.790
1084;Hovedstaden;2023-11-11;M;10;2;6;9030;3404553;65257;2024-05-28T10:06:18.790
1082;Midtjylland;2023-11-11;M;7;1;4;9031;3404560;65261;2024-05-28T10:06:18.790
1081;Nordjylland;2023-11-11;M;4;1;3;9032;3404564;65264;2024-05-28T10:06:18.790
1085;Sjælland;2023-11-11;M;8;0;5;9032;3404572;65269;2024-05-28T10:06:18.790
1083;Syddanmark;2023-11-11;M;10;1;8;9033;3404582;65277;2024-05-28T10:06:18.790
1084;Hovedstaden;2023-11-12;F;16;1;4;9034;3404598;65281;2024-05-28T10:06:18.790
1082;Midtjylland;2023-11-12;F;6;0;2;9034;3404604;65283;2024-05-28T10:06:18.790
1081;Nordjylland;2023-11-12;F;5;1;2;9035;3404609;65285;2024-05-28T10:06:18.790
1085;Sjælland;2023-11-12;F;10;0;6;9035;3404619;65291;2024-05-28T10:06:18.790
1083;Syddanmark;2023-11-12;F;7;0;4;9035;3404626;65295;2024-05-28T10:06:18.790
1084;Hovedstaden;2023-11-12;M;13;1;7;9036;3404639;65302;2024-05-28T10:06:18.790
1082;Midtjylland;2023-11-12;M;8;0;3;9036;3404647;65305;2024-05-28T10:06:18.790
1081;Nordjylland;2023-11-12;M;6;0;3;9036;3404653;65308;2024-05-28T10:06:18.790
1085;Sjælland;2023-11-12;M;14;1;11;9037;3404667;65319;2024-05-28T10:06:18.790
1083;Syddanmark;2023-11-12;M;7;1;5;9038;3404674;65324;2024-05-28T10:06:18.790
1084;Hovedstaden;2023-11-13;F;44;1;11;9039;3404718;65335;2024-05-28T10:06:18.790
1082;Midtjylland;2023-11-13;F;20;0;7;9039;3404738;65342;2024-05-28T10:06:18.790
1081;Nordjylland;2023-11-13;F;12;1;7;9040;3404750;65349;2024-05-28T10:06:18.790
1085;Sjælland;2023-11-13;F;23;0;4;9040;3404773;65353;2024-05-28T10:06:18.790
1083;Syddanmark;2023-11-13;F;27;2;7;9042;3404800;65360;2024-05-28T10:06:18.790
1084;Hovedstaden;2023-11-13;M;27;1;5;9043;3404827;65365;2024-05-28T10:06:18.790
1082;Midtjylland;2023-11-13;M;14;0;6;9043;3404841;65371;2024-05-28T10:06:18.790
1081;Nordjylland;2023-11-13;M;9;0;5;9043;3404850;65376;2024-05-28T10:06:18.790
1085;Sjælland;2023-11-13;M;14;0;3;9043;3404864;65379;2024-05-28T10:06:18.790
1083;Syddanmark;2023-11-13;M;18;2;8;9045;3404882;65387;2024-05-28T10:06:18.790
1084;Hovedstaden;2023-11-14;F;49;2;11;9047;3404931;65398;2024-05-28T10:06:18.790
1082;Midtjylland;2023-11-14;F;11;2;4;9049;3404942;65402;2024-05-28T10:06:18.790
1081;Nordjylland;2023-11-14;F;8;0;3;9049;3404950;65405;2024-05-28T10:06:18.790
1085;Sjælland;2023-11-14;F;18;0;7;9049;3404968;65412;2024-05-28T10:06:18.790
1083;Syddanmark;2023-11-14;F;25;1;5;9050;3404993;65417;2024-05-28T10:06:18.790
1084;Hovedstaden;2023-11-14;M;35;3;13;9053;3405028;65430;2024-05-28T10:06:18.790
1082;Midtjylland;2023-11-14;M;10;0;1;9053;3405038;65431;2024-05-28T10:06:18.790
1081;Nordjylland;2023-11-14;M;4;0;2;9053;3405042;65433;2024-05-28T10:06:18.790
1085;Sjælland;2023-11-14;M;16;2;8;9055;3405058;65441;2024-05-28T10:06:18.790
1083;Syddanmark;2023-11-14;M;19;0;9;9055;3405077;65450;2024-05-28T10:06:18.790
1084;Hovedstaden;2023-11-15;F;44;2;13;9057;3405121;65463;2024-05-28T10:06:18.790
1082;Midtjylland;2023-11-15;F;16;1;4;9058;3405137;65467;2024-05-28T10:06:18.790
1081;Nordjylland;2023-11-15;F;8;0;1;9058;3405145;65468;2024-05-28T10:06:18.790
1085;Sjælland;2023-11-15;F;16;0;4;9058;3405161;65472;2024-05-28T10:06:18.790
1083;Syddanmark;2023-11-15;F;22;0;6;9058;3405183;65478;2024-05-28T10:06:18.790
1084;Hovedstaden;2023-11-15;M;39;2;13;9060;3405222;65491;2024-05-28T10:06:18.790
1082;Midtjylland;2023-11-15;M;5;0;3;9060;3405227;65494;2024-05-28T10:06:18.790
1081;Nordjylland;2023-11-15;M;6;0;3;9060;3405233;65497;2024-05-28T10:06:18.790
1085;Sjælland;2023-11-15;M;24;2;9;9062;3405257;65506;2024-05-28T10:06:18.790
1083;Syddanmark;2023-11-15;M;16;1;9;9063;3405273;65515;2024-05-28T10:06:18.790
1084;Hovedstaden;2023-11-16;F;44;3;13;9066;3405317;65528;2024-05-28T10:06:18.790
1082;Midtjylland;2023-11-16;F;13;0;8;9066;3405330;65536;2024-05-28T10:06:18.790
1081;Nordjylland;2023-11-16;F;8;0;6;9066;3405338;65542;2024-05-28T10:06:18.790
1085;Sjælland;2023-11-16;F;28;2;10;9068;3405366;65552;2024-05-28T10:06:18.790
1083;Syddanmark;2023-11-16;F;18;0;7;9068;3405384;65559;2024-05-28T10:06:18.790
1084;Hovedstaden;2023-11-16;M;30;1;13;9069;3405414;65572;2024-05-28T10:06:18.790
1082;Midtjylland;2023-11-16;M;14;0;9;9069;3405428;65581;2024-05-28T10:06:18.790
1081;Nordjylland;2023-11-16;M;6;0;2;9069;3405434;65583;2024-05-28T10:06:18.790
1085;Sjælland;2023-11-16;M;21;0;9;9069;3405455;65592;2024-05-28T10:06:18.790
1083;Syddanmark;2023-11-16;M;17;0;9;9069;3405472;65601;2024-05-28T10:06:18.790
1084;Hovedstaden;2023-11-17;F;36;1;10;9070;3405508;65611;2024-05-28T10:06:18.790
1082;Midtjylland;2023-11-17;F;14;0;7;9070;3405522;65618;2024-05-28T10:06:18.790
1081;Nordjylland;2023-11-17;F;8;0;4;9070;3405530;65622;2024-05-28T10:06:18.790
1085;Sjælland;2023-11-17;F;14;0;3;9070;3405544;65625;2024-05-28T10:06:18.790
1083;Syddanmark;2023-11-17;F;23;0;9;9070;3405567;65634;2024-05-28T10:06:18.790
1084;Hovedstaden;2023-11-17;M;21;0;8;9070;3405588;65642;2024-05-28T10:06:18.790
1082;Midtjylland;2023-11-17;M;10;1;8;9071;3405598;65650;2024-05-28T10:06:18.790
1081;Nordjylland;2023-11-17;M;8;1;3;9072;3405606;65653;2024-05-28T10:06:18.790
1085;Sjælland;2023-11-17;M;16;0;7;9072;3405622;65660;2024-05-28T10:06:18.790
1083;Syddanmark;2023-11-17;M;23;2;12;9074;3405645;65672;2024-05-28T10:06:18.790
1084;Hovedstaden;2023-11-18;F;22;0;14;9074;3405667;65686;2024-05-28T10:06:18.790
1082;Midtjylland;2023-11-18;F;6;0;4;9074;3405673;65690;2024-05-28T10:06:18.790
1081;Nordjylland;2023-11-18;F;7;2;2;9076;3405680;65692;2024-05-28T10:06:18.790
1085;Sjælland;2023-11-18;F;8;1;7;9077;3405688;65699;2024-05-28T10:06:18.790
1083;Syddanmark;2023-11-18;F;9;0;3;9077;3405697;65702;2024-05-28T10:06:18.790
1084;Hovedstaden;2023-11-18;M;18;2;10;9079;3405715;65712;2024-05-28T10:06:18.790
1082;Midtjylland;2023-11-18;M;17;0;10;9079;3405732;65722;2024-05-28T10:06:18.790
1081;Nordjylland;2023-11-18;M;7;0;5;9079;3405739;65727;2024-05-28T10:06:18.790
1085;Sjælland;2023-11-18;M;8;1;6;9080;3405747;65733;2024-05-28T10:06:18.790
1083;Syddanmark;2023-11-18;M;12;0;7;9080;3405759;65740;2024-05-28T10:06:18.790
1084;Hovedstaden;2023-11-19;F;24;1;12;9081;3405783;65752;2024-05-28T10:06:18.790
1082;Midtjylland;2023-11-19;F;13;0;6;9081;3405796;65758;2024-05-28T10:06:18.790
1081;Nordjylland;2023-11-19;F;5;1;3;9082;3405801;65761;2024-05-28T10:06:18.790
1085;Sjælland;2023-11-19;F;6;0;5;9082;3405807;65766;2024-05-28T10:06:18.790
1083;Syddanmark;2023-11-19;F;8;0;6;9082;3405815;65772;2024-05-28T10:06:18.790
1084;Hovedstaden;2023-11-19;M;21;3;14;9085;3405836;65786;2024-05-28T10:06:18.790
1082;Midtjylland;2023-11-19;M;9;0;6;9085;3405845;65792;2024-05-28T10:06:18.790
1081;Nordjylland;2023-11-19;M;9;0;3;9085;3405854;65795;2024-05-28T10:06:18.790
1085;Sjælland;2023-11-19;M;6;1;5;9086;3405860;65800;2024-05-28T10:06:18.790
1083;Syddanmark;2023-11-19;M;16;2;9;9088;3405876;65809;2024-05-28T10:06:18.790
1084;Hovedstaden;2023-11-20;F;72;0;18;9088;3405948;65827;2024-05-28T10:06:18.790
1082;Midtjylland;2023-11-20;F;17;0;7;9088;3405965;65834;2024-05-28T10:06:18.790
1081;Nordjylland;2023-11-20;F;8;0;1;9088;3405973;65835;2024-05-28T10:06:18.790
1085;Sjælland;2023-11-20;F;30;0;10;9088;3406003;65845;2024-05-28T10:06:18.790
1083;Syddanmark;2023-11-20;F;21;1;6;9089;3406024;65851;2024-05-28T10:06:18.790
1084;Hovedstaden;2023-11-20;M;58;3;15;9092;3406082;65866;2024-05-28T10:06:18.790
1082;Midtjylland;2023-11-20;M;22;1;9;9093;3406104;65875;2024-05-28T10:06:18.790
1081;Nordjylland;2023-11-20;M;13;2;8;9095;3406117;65883;2024-05-28T10:06:18.790
1085;Sjælland;2023-11-20;M;16;1;8;9096;3406133;65891;2024-05-28T10:06:18.790
1083;Syddanmark;2023-11-20;M;13;3;6;9099;3406146;65897;2024-05-28T10:06:18.790
1084;Hovedstaden;2023-11-21;F;64;2;18;9101;3406210;65915;2024-05-28T10:06:18.790
1082;Midtjylland;2023-11-21;F;31;0;11;9101;3406241;65926;2024-05-28T10:06:18.790
1081;Nordjylland;2023-11-21;F;8;0;5;9101;3406249;65931;2024-05-28T10:06:18.790
1085;Sjælland;2023-11-21;F;29;1;9;9102;3406278;65940;2024-05-28T10:06:18.790
1083;Syddanmark;2023-11-21;F;32;0;7;9102;3406310;65947;2024-05-28T10:06:18.790
1084;Hovedstaden;2023-11-21;M;61;3;23;9105;3406371;65970;2024-05-28T10:06:18.790
1082;Midtjylland;2023-11-21;M;16;1;8;9106;3406387;65978;2024-05-28T10:06:18.790
1081;Nordjylland;2023-11-21;M;10;0;6;9106;3406397;65984;2024-05-28T10:06:18.790
1085;Sjælland;2023-11-21;M;26;1;11;9107;3406423;65995;2024-05-28T10:06:18.790
1083;Syddanmark;2023-11-21;M;23;1;12;9108;3406446;66007;2024-05-28T10:06:18.790
1084;Hovedstaden;2023-11-22;F;71;3;27;9111;3406517;66034;2024-05-28T10:06:18.790
1082;Midtjylland;2023-11-22;F;17;0;5;9111;3406534;66039;2024-05-28T10:06:18.790
1081;Nordjylland;2023-11-22;F;7;0;4;9111;3406541;66043;2024-05-28T10:06:18.790
1085;Sjælland;2023-11-22;F;36;0;9;9111;3406577;66052;2024-05-28T10:06:18.790
1083;Syddanmark;2023-11-22;F;34;0;14;9111;3406611;66066;2024-05-28T10:06:18.790
1084;Hovedstaden;2023-11-22;M;40;0;11;9111;3406651;66077;2024-05-28T10:06:18.790
1082;Midtjylland;2023-11-22;M;14;2;3;9113;3406665;66080;2024-05-28T10:06:18.790
1081;Nordjylland;2023-11-22;M;10;1;5;9114;3406675;66085;2024-05-28T10:06:18.790
1085;Sjælland;2023-11-22;M;17;0;3;9114;3406692;66088;2024-05-28T10:06:18.790
1083;Syddanmark;2023-11-22;M;33;0;13;9114;3406725;66101;2024-05-28T10:06:18.790
1084;Hovedstaden;2023-11-23;F;63;2;9;9116;3406788;66110;2024-05-28T10:06:18.790
1082;Midtjylland;2023-11-23;F;23;0;7;9116;3406811;66117;2024-05-28T10:06:18.790
1081;Nordjylland;2023-11-23;F;9;0;4;9116;3406820;66121;2024-05-28T10:06:18.790
1085;Sjælland;2023-11-23;F;23;0;5;9116;3406843;66126;2024-05-28T10:06:18.790
1083;Syddanmark;2023-11-23;F;34;0;12;9116;3406877;66138;2024-05-28T10:06:18.790
1084;Hovedstaden;2023-11-23;M;51;1;20;9117;3406928;66158;2024-05-28T10:06:18.790
1082;Midtjylland;2023-11-23;M;18;0;10;9117;3406946;66168;2024-05-28T10:06:18.790
1081;Nordjylland;2023-11-23;M;15;1;8;9118;3406961;66176;2024-05-28T10:06:18.790
1085;Sjælland;2023-11-23;M;22;3;12;9121;3406983;66188;2024-05-28T10:06:18.790
1083;Syddanmark;2023-11-23;M;15;0;5;9121;3406998;66193;2024-05-28T10:06:18.790
1084;Hovedstaden;2023-11-24;F;44;0;9;9121;3407042;66202;2024-05-28T10:06:18.790
1082;Midtjylland;2023-11-24;F;13;0;2;9121;3407055;66204;2024-05-28T10:06:18.790
1081;Nordjylland;2023-11-24;F;14;2;10;9123;3407069;66214;2024-05-28T10:06:18.790
1085;Sjælland;2023-11-24;F;22;2;10;9125;3407091;66224;2024-05-28T10:06:18.790
1083;Syddanmark;2023-11-24;F;28;2;8;9127;3407119;66232;2024-05-28T10:06:18.790
1084;Hovedstaden;2023-11-24;M;43;1;13;9128;3407162;66245;2024-05-28T10:06:18.790
1082;Midtjylland;2023-11-24;M;13;1;7;9129;3407175;66252;2024-05-28T10:06:18.790
1081;Nordjylland;2023-11-24;M;10;1;4;9130;3407185;66256;2024-05-28T10:06:18.790
1085;Sjælland;2023-11-24;M;19;2;9;9132;3407204;66265;2024-05-28T10:06:18.790
1083;Syddanmark;2023-11-24;M;24;0;8;9132;3407228;66273;2024-05-28T10:06:18.790
1084;Hovedstaden;2023-11-25;F;21;2;12;9134;3407249;66285;2024-05-28T10:06:18.790
1082;Midtjylland;2023-11-25;F;12;0;8;9134;3407261;66293;2024-05-28T10:06:18.790
1081;Nordjylland;2023-11-25;F;16;1;8;9135;3407277;66301;2024-05-28T10:06:18.790
1085;Sjælland;2023-11-25;F;9;1;7;9136;3407286;66308;2024-05-28T10:06:18.790
1083;Syddanmark;2023-11-25;F;8;0;5;9136;3407294;66313;2024-05-28T10:06:18.790
1084;Hovedstaden;2023-11-25;M;21;1;7;9137;3407315;66320;2024-05-28T10:06:18.790
1082;Midtjylland;2023-11-25;M;14;2;8;9139;3407329;66328;2024-05-28T10:06:18.790
1081;Nordjylland;2023-11-25;M;9;2;7;9141;3407338;66335;2024-05-28T10:06:18.790
1085;Sjælland;2023-11-25;M;13;0;12;9141;3407351;66347;2024-05-28T10:06:18.790
1083;Syddanmark;2023-11-25;M;19;1;11;9142;3407370;66358;2024-05-28T10:06:18.790
1084;Hovedstaden;2023-11-26;F;31;0;9;9142;3407401;66367;2024-05-28T10:06:18.790
1082;Midtjylland;2023-11-26;F;12;0;5;9142;3407413;66372;2024-05-28T10:06:18.790
1081;Nordjylland;2023-11-26;F;9;0;6;9142;3407422;66378;2024-05-28T10:06:18.790
1085;Sjælland;2023-11-26;F;19;0;12;9142;3407441;66390;2024-05-28T10:06:18.790
1083;Syddanmark;2023-11-26;F;15;0;6;9142;3407456;66396;2024-05-28T10:06:18.790
1084;Hovedstaden;2023-11-26;M;15;2;10;9144;3407471;66406;2024-05-28T10:06:18.790
1082;Midtjylland;2023-11-26;M;15;2;8;9146;3407486;66414;2024-05-28T10:06:18.790
1081;Nordjylland;2023-11-26;M;9;0;4;9146;3407495;66418;2024-05-28T10:06:18.790
1085;Sjælland;2023-11-26;M;19;3;13;9149;3407514;66431;2024-05-28T10:06:18.790
1083;Syddanmark;2023-11-26;M;13;0;10;9149;3407527;66441;2024-05-28T10:06:18.790
1084;Hovedstaden;2023-11-27;F;79;3;13;9152;3407606;66454;2024-05-28T10:06:18.790
1082;Midtjylland;2023-11-27;F;18;0;4;9152;3407624;66458;2024-05-28T10:06:18.790
1081;Nordjylland;2023-11-27;F;8;0;5;9152;3407632;66463;2024-05-28T10:06:18.790
1085;Sjælland;2023-11-27;F;35;1;9;9153;3407667;66472;2024-05-28T10:06:18.790
1083;Syddanmark;2023-11-27;F;30;2;11;9155;3407697;66483;2024-05-28T10:06:18.790
1084;Hovedstaden;2023-11-27;M;59;0;14;9155;3407756;66497;2024-05-28T10:06:18.790
1082;Midtjylland;2023-11-27;M;21;2;12;9157;3407777;66509;2024-05-28T10:06:18.790
1081;Nordjylland;2023-11-27;M;7;0;4;9157;3407784;66513;2024-05-28T10:06:18.790
1085;Sjælland;2023-11-27;M;34;0;9;9157;3407818;66522;2024-05-28T10:06:18.790
1083;Syddanmark;2023-11-27;M;28;4;16;9161;3407846;66538;2024-05-28T10:06:18.790
1084;Hovedstaden;2023-11-28;F;86;2;10;9163;3407932;66548;2024-05-28T10:06:18.790
1082;Midtjylland;2023-11-28;F;30;0;8;9163;3407962;66556;2024-05-28T10:06:18.790
1081;Nordjylland;2023-11-28;F;13;1;2;9164;3407975;66558;2024-05-28T10:06:18.790
1085;Sjælland;2023-11-28;F;41;4;11;9168;3408016;66569;2024-05-28T10:06:18.790
1083;Syddanmark;2023-11-28;F;31;0;7;9168;3408047;66576;2024-05-28T10:06:18.790
1084;Hovedstaden;2023-11-28;M;50;2;12;9170;3408097;66588;2024-05-28T10:06:18.790
1082;Midtjylland;2023-11-28;M;20;0;13;9170;3408117;66601;2024-05-28T10:06:18.790
